id,study_geo,run,library_layout,instrument_model,submission,study,sample,experiment,ftp,pmid,factor,time,stage,bibtexkey
GSM1017635,GSE41455,SRR585463,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585463/SRR585463.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585464,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585464/SRR585464.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585465,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585465/SRR585465.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585466,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585466/SRR585466.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585467,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585467/SRR585467.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585468,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585468/SRR585468.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585469,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585469/SRR585469.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585470,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585470/SRR585470.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585471,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585471/SRR585471.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585472,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585472/SRR585472.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585473,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585473/SRR585473.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585474,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585474/SRR585474.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017636,GSE41455,SRR585475,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585475/SRR585475.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585476,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585476/SRR585476.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585477,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585477/SRR585477.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585478,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585478/SRR585478.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585479,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585479/SRR585479.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585480,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585480/SRR585480.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585481,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585481/SRR585481.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585482,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585482/SRR585482.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585483,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585483/SRR585483.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585484,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585484/SRR585484.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585485,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585485/SRR585485.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585486,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585486/SRR585486.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585487,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585487/SRR585487.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585488,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585488/SRR585488.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585489,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585489/SRR585489.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585490,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585490/SRR585490.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585491,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585491/SRR585491.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585492,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585492/SRR585492.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585493,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585493/SRR585493.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585494,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585494/SRR585494.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585495,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585495/SRR585495.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585496,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585496/SRR585496.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585497,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585497/SRR585497.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585498,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585498/SRR585498.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585499,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585499/SRR585499.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585500,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585500/SRR585500.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585501,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585501/SRR585501.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585502,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585502/SRR585502.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585503,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585503/SRR585503.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585504,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585504/SRR585504.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585505,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585505/SRR585505.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585506,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585506/SRR585506.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585507,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585507/SRR585507.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585508,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585508/SRR585508.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585509,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585509/SRR585509.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585510,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585510/SRR585510.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585511,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585511/SRR585511.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585512,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585512/SRR585512.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585513,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585513/SRR585513.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585514,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585514/SRR585514.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585515,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585515/SRR585515.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585516,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585516/SRR585516.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585517,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585517/SRR585517.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585518,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585518/SRR585518.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585519,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585519/SRR585519.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585520,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585520/SRR585520.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585521,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585521/SRR585521.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1017636,GSE41455,SRR585522,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367714,SRX193358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585522/SRR585522.fastq.gz,23178591,None,168,3,wang_histone_2013
GSM1095377,GSE33821,SRR770071,SINGLE - ,Illumina HiSeq 2000,SRA048483,SRP009613,SRS399617,SRX247745,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR770/SRR770071/SRR770071.fastq.gz,24315104,PPARG,NA,0,catic_genome-wide_2013
GSM1095378,GSE33821,SRR770072,SINGLE - ,Illumina HiSeq 2000,SRA048483,SRP009613,SRS399618,SRX247746,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR770/SRR770072/SRR770072.fastq.gz,24315104,JUN,NA,0,catic_genome-wide_2013
GSM1095379,GSE33821,SRR770073,SINGLE - ,Illumina HiSeq 2000,SRA048483,SRP009613,SRS399619,SRX247747,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR770/SRR770073/SRR770073.fastq.gz,24315104,CREB1,NA,0,catic_genome-wide_2013
GSM1095381,GSE33821,SRR770075,SINGLE - ,Illumina HiSeq 2000,SRA048483,SRP009613,SRS399621,SRX247749,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR770/SRR770075/SRR770075.fastq.gz,24315104,PSMB1,NA,0,catic_genome-wide_2013
GSM1199128,GSE49423,SRR946274,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466016,SRX330315,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946274/SRR946274.fastq.gz,23885096,PPARG,168,3,haakonsson_acute_2013
GSM1199128,GSE49423,SRR946275,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466016,SRX330315,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946275/SRR946275.fastq.gz,23885096,PPARG,168,3,haakonsson_acute_2013
GSM1199128,GSE49423,SRR946276,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466016,SRX330315,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946276/SRR946276.fastq.gz,23885096,PPARG,168,3,haakonsson_acute_2013
GSM1199128,GSE49423,SRR946277,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466016,SRX330315,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946277/SRR946277.fastq.gz,23885096,PPARG,168,3,haakonsson_acute_2013
GSM1199130,GSE49423,SRR946282,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466017,SRX330317,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946282/SRR946282.fastq.gz,23885096,PPARG,168,3,haakonsson_acute_2013
GSM1199130,GSE49423,SRR946283,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466017,SRX330317,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946283/SRR946283.fastq.gz,23885096,PPARG,168,3,haakonsson_acute_2013
GSM1199132,GSE49423,SRR946286,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466019,SRX330319,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946286/SRR946286.fastq.gz,23885096,MED1,168,3,haakonsson_acute_2013
GSM1199134,GSE49423,SRR946288,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466022,SRX330321,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946288/SRR946288.fastq.gz,23885096,CEBPA,168,3,haakonsson_acute_2013
GSM1199134,GSE49423,SRR946289,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466022,SRX330321,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946289/SRR946289.fastq.gz,23885096,CEBPA,168,3,haakonsson_acute_2013
GSM1199136,GSE49423,SRR946292,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466023,SRX330323,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946292/SRR946292.fastq.gz,23885096,POLR2A,168,3,haakonsson_acute_2013
GSM1199138,GSE49423,SRR946294,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466025,SRX330325,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946294/SRR946294.fastq.gz,23885096,POLR2A,168,3,haakonsson_acute_2013
GSM1199140,GSE49423,SRR946296,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466026,SRX330327,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946296/SRR946296.fastq.gz,23885096,CREB1,168,3,haakonsson_acute_2013
GSM1199142,GSE49423,SRR946298,SINGLE - ,Illumina Genome Analyzer IIx,SRA096431,SRP028367,SRS466030,SRX330329,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR946/SRR946298/SRR946298.fastq.gz,23885096,None,168,3,haakonsson_acute_2013
GSM1232698,GSE50934,SRR988317,SINGLE - ,Illumina HiSeq 2000,SRA101501,SRP029985,SRS481222,SRX352234,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR988/SRR988317/SRR988317.fastq.gz,24912735,None,0,0,Duteil2014
GSM1232699,GSE50934,SRR988318,SINGLE - ,Illumina HiSeq 2000,SRA101501,SRP029985,SRS481220,SRX352235,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR988/SRR988318/SRR988318.fastq.gz,24912735,KDM1A,0,0,Duteil2014
GSM1232700,GSE50934,SRR988319,SINGLE - ,Illumina HiSeq 2000,SRA101501,SRP029985,SRS481221,SRX352236,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR988/SRR988319/SRR988319.fastq.gz,24912735,None,168,3,Duteil2014
GSM1232701,GSE50934,SRR988320,SINGLE - ,Illumina HiSeq 2000,SRA101501,SRP029985,SRS481223,SRX352237,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR988/SRR988320/SRR988320.fastq.gz,24912735,KDM1A,168,3,Duteil2014
GSM1232706,GSE50934,SRR988325,SINGLE - ,Illumina HiSeq 2000,SRA101501,SRP029985,SRS481228,SRX352242,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR988/SRR988325/SRR988325.fastq.gz,24912735,None,0,0,Duteil2014
GSM1232707,GSE50934,SRR988326,SINGLE - ,Illumina HiSeq 2000,SRA101501,SRP029985,SRS481229,SRX352243,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR988/SRR988326/SRR988326.fastq.gz,24912735,NRF1,0,0,Duteil2014
GSM340804,GSE13511,SRR014293,SINGLE - ,Illumina Genome Analyzer,SRA008245,SRP000630,SRS002276,SRX003139,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR014/SRR014293/SRR014293.fastq.gz,NA,NA,NA,NA,NA
GSM340796,GSE13511,SRR014314,SINGLE - ,Illumina Genome Analyzer,SRA008245,SRP000630,SRS002285,SRX003148,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR014/SRR014314/SRR014314.fastq.gz,NA,NA,NA,NA,NA
GSM340797,GSE13511,SRR014317,SINGLE - ,Illumina Genome Analyzer,SRA008245,SRP000630,SRS002286,SRX003149,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR014/SRR014317/SRR014317.fastq.gz,NA,NA,NA,NA,NA
GSM340798,GSE13511,SRR014320,SINGLE - ,Illumina Genome Analyzer,SRA008245,SRP000630,SRS002287,SRX003150,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR014/SRR014320/SRR014320.fastq.gz,NA,NA,NA,NA,NA
GSM340799,GSE13511,SRR014323,SINGLE - ,Illumina Genome Analyzer,SRA008245,SRP000630,SRS002288,SRX003151,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR014/SRR014323/SRR014323.fastq.gz,NA,NA,NA,NA,NA
GSM340802,GSE13511,SRR014330,SINGLE - ,Illumina Genome Analyzer,SRA008245,SRP000630,SRS002291,SRX003154,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR014/SRR014330/SRR014330.fastq.gz,NA,NA,NA,NA,NA
